contractId,debugName,title,blueprintPoolId,poolName,chance,trigger,blueprintSource,blueprintItems
d300992a-88ab-479c-b1d9-f135b2092b5b,CFP_Pyro_RegionB_E_ChainElimAll_1Cluster_ElimSpec,Alert: [LOCATION] under attack,bd54c374-923e-4095-96c1-3a76e857c35a,BP_MISSIONREWARD_CFP_ChainElim_1and2,1,,,"[{""weight"":1,""name"":""Karna \""Brimstone\"" Rifle""},{""weight"":1,""name"":""Artimex Core Lodestone""},{""weight"":1,""name"":""Artimex Arms Lodestone""},{""weight"":1,""name"":""Artimex Legs Lodestone""},{""weight"":1,""name"":""Artimex Helmet Lodestone""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
46590930-4039-d4e2-5f80-8059137a3bb8,Vaughn_Stanton1_EliminateBoss_EliminateCompetionWorkers,All Things Come To An End,6876ee7a-114b-4414-9af1-bfdcdd303204,BP_MISSIONREWARD_VaughnGenerator_EliminateBoss,1,,,"[{""weight"":1,""name"":""Pulverizer LMG""},{""weight"":1,""name"":""Tripledown Pistol""},{""weight"":1,""name"":""Citadel Arms Base""},{""weight"":1,""name"":""Citadel Legs Base""},{""weight"":1,""name"":""Citadel Core Base""},{""weight"":1,""name"":""Fortifier Helmet Base""},{""weight"":1,""name"":""Carnifex Armor Core""},{""weight"":1,""name"":""Carnifex Armor Legs""},{""weight"":1,""name"":""Carnifex Armor Legs""},{""weight"":1,""name"":""Pulverizer LMG Magazine (120 Cap)""},{""weight"":1,""name"":""Tripledown Pistol Magazine (12 Cap)""}]"
41d02f67-3abc-4a67-86bc-7037c2c4b2bd,Vaughn_Stanton1_EliminateSpecific_EliminateCompetionWorkers,All Things Come To An End,67a07f1a-ca8c-400d-984a-6088ecd3b482,BP_MISSIONREWARD_VaughnGenerator_EliminateSpecific,1,,,"[{""weight"":1,""name"":""Killshot Rifle""},{""weight"":1,""name"":""Deadrig Shotgun""},{""weight"":1,""name"":""Overlord Arms Supernova""},{""weight"":1,""name"":""Overlord Core Supernova""},{""weight"":1,""name"":""Overlord Legs Supernova""},{""weight"":1,""name"":""Overlord Helmet Supernova""},{""weight"":1,""name"":""Piecemeal Armor Arms""},{""weight"":1,""name"":""Piecemeal Armor Core""},{""weight"":1,""name"":""Piecemeal Armor Legs""},{""weight"":1,""name"":""Badami Helmet""},{""weight"":1,""name"":""Killshot Rifle Magazine (45 Cap)""},{""weight"":1,""name"":""Deadrig Shotgun Magazine (8 cap)""}]"
9e21b3ba-2cd0-43c1-bcb7-3c9a6c20f0e1,CFP_Pyro_E_DerelictOutpostsCaves_EliminateAll,Assistance needed at [LOCATION],633d4069-c160-43d2-892d-2d8222261c20,BP_MISSIONREWARD_CFP_Outpost_RegionAB,1,,,"[{""weight"":1,""name"":""Karna Rifle""},{""weight"":1,""name"":""Artimex Arms""},{""weight"":1,""name"":""Artimex Core""},{""weight"":1,""name"":""Artimex Legs""},{""weight"":1,""name"":""Artimex Helmet""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
f83b5d86-edb1-4eee-83b9-6af438f62141,CFP_Pyro_RegionC_CFPOutpost_EliminateAll,Attack on CFP outpost,a2da9707-9859-4da0-9f4b-90e5afe45833,BP_MISSIONREWARD_CFP_Outpost_RegionC,1,,,"[{""weight"":1,""name"":""Karna Rifle""},{""weight"":1,""name"":""Artimex Core Canuto""},{""weight"":1,""name"":""Artimex Arms Canuto""},{""weight"":1,""name"":""Artimex Legs Canuto""},{""weight"":1,""name"":""Artimex Helmet Canuto""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
00f6bc40-ad77-4404-a3b7-8e5cabb19c00,HH_Pyro_RegionC_HHOutpost_EliminateAll,Back up needed at outpost,d10c81ec-fc38-4f3e-bb2d-ccea0d10c889,BP_MISSIONREWARD_HeadHunters_MercenaryFPS_EliminateALL_RegionCD,1,,,"[{""weight"":1,""name"":""Yubarev Pistol""},{""weight"":1,""name"":""Yubarev \""Mirage\"" Pistol""},{""weight"":1,""name"":""Yubarev \""Igniter\"" Pistol""},{""weight"":1,""name"":""DustUp Arms Tactical""},{""weight"":1,""name"":""DustUp Core Tactical""},{""weight"":1,""name"":""DustUp Legs Tactical""},{""weight"":1,""name"":""DustUp Helmet Tactical""},{""weight"":1,""name"":""Yubarev Pistol Battery (10 cap)""}]"
92e538af-c256-412a-98c8-d75115f8f39c,BitZeros_BlackBoxRecovery_Nyx_Super,Bad at Goodbyes,4937f5e9-f42e-4d8a-a6c4-96517028c548,BP_MISSIONREWARD_BitZeros_BlackBoxRecovery,1,,,"[{""weight"":1,""name"":""Lumin V SMG""},{""weight"":1,""name"":""Arrowhead Sniper Rifle""},{""weight"":1,""name"":""Aves Arms""},{""weight"":1,""name"":""Aves Core""},{""weight"":1,""name"":""Aves Legs""},{""weight"":1,""name"":""Aves Helmet""},{""weight"":1,""name"":""Aves Shrike Core""},{""weight"":1,""name"":""Aves Shrike Arms""},{""weight"":1,""name"":""Aves Shrike Legs""},{""weight"":1,""name"":""Aves Shrike Helmet""},{""weight"":1,""name"":""Lumin V SMG Battery (45 cap)""},{""weight"":1,""name"":""Arrowhead Sniper Rifle Battery (16 cap)""}]"
c498dac9-9849-4ab3-bf25-2f554a935d7a,BitZeros_BlackBoxRecovery_Stanton_Super,Bad at Goodbyes,4937f5e9-f42e-4d8a-a6c4-96517028c548,BP_MISSIONREWARD_BitZeros_BlackBoxRecovery,1,,,"[{""weight"":1,""name"":""Lumin V SMG""},{""weight"":1,""name"":""Arrowhead Sniper Rifle""},{""weight"":1,""name"":""Aves Arms""},{""weight"":1,""name"":""Aves Core""},{""weight"":1,""name"":""Aves Legs""},{""weight"":1,""name"":""Aves Helmet""},{""weight"":1,""name"":""Aves Shrike Core""},{""weight"":1,""name"":""Aves Shrike Arms""},{""weight"":1,""name"":""Aves Shrike Legs""},{""weight"":1,""name"":""Aves Shrike Helmet""},{""weight"":1,""name"":""Lumin V SMG Battery (45 cap)""},{""weight"":1,""name"":""Arrowhead Sniper Rifle Battery (16 cap)""}]"
f912aaa1-24d5-4f6c-b89f-00dc201e5c98,BitZeros_RecoverItem_Nyx_Blackbox_1Box,Bleeding Edge Tech,1e31d7e8-3033-4c98-a477-c474810d48c1,BP_MISSIONREWARD_RDC_Exclusive,1,,,"[{""weight"":1,""name"":""R97 \""Kismet\"" Shotgun""},{""weight"":1,""name"":""R97 \""Righteous\"" Shotgun""},{""weight"":1,""name"":""Monde Arms Delta Camo""},{""weight"":1,""name"":""Monde Legs Delta Camo""},{""weight"":1,""name"":""Monde Core Delta Camo""},{""weight"":1,""name"":""Monde Helmet Delta Camo""},{""weight"":1,""name"":""Monde Helmet Daimyo""},{""weight"":1,""name"":""Monde Legs Hemlock Camo""},{""weight"":1,""name"":""Monde Core Hemlock Camo""},{""weight"":1,""name"":""Monde Arms Hemlock Camo""},{""weight"":1,""name"":""R97 Shotgun Magazine (18 cap)""}]"
f912aaa1-24d5-4f6c-b89f-00dc201e5c98,BitZeros_RecoverItem_Nyx_Blackbox_1Box,Bleeding Edge Tech,fa0be2ae-124b-4505-a45d-80175c8f0b37,BP_MISSIONREWARD_BitZeros_RecoverItem_PyroNyx,1,,,"[{""weight"":1,""name"":""Custodian SMG""},{""weight"":1,""name"":""Custodian \""Midnight\"" SMG""},{""weight"":1,""name"":""Custodian \""Scorched\"" SMG""},{""weight"":1,""name"":""Arden-SL Arms""},{""weight"":1,""name"":""Arden-SL Core""},{""weight"":1,""name"":""Arden-SL Legs""},{""weight"":1,""name"":""Arden-SL Helmet""},{""weight"":1,""name"":""Custodian SMG Magazine (60 cap)""}]"
3a5746d9-8691-4c79-8143-40686750c2d7,BitZeros_RecoverItem_Stanton_Blackbox_1Box,Bleeding Edge Tech,636a76a2-0fbb-4f7f-aa69-7187f84aa961,BP_MISSIONREWARD_BitZeros_RecoverItem_Stanton,1,,,"[{""weight"":1,""name"":""Lumin V SMG""},{""weight"":1,""name"":""Inquisitor Core Black""},{""weight"":1,""name"":""Inquisitor Arms Black""},{""weight"":1,""name"":""Inquisitor Legs Black""},{""weight"":1,""name"":""Morningstar Helmet Icefall""},{""weight"":1,""name"":""Inquisitor Core Grey""},{""weight"":1,""name"":""Inquisitor Arms Grey""},{""weight"":1,""name"":""Inquisitor Legs Grey""},{""weight"":1,""name"":""Lumin V SMG Battery (45 cap)""}]"
1be73883-dc91-42e8-8c37-db3b925cebe3,HH_Pyro_RegionB_VH_TheGoldenRiviera_EliminateAll,Block XenoThreat Expansion,e9947de1-6160-4d62-a319-2f4693140c88,BP_MISSIONREWARD_HeadHunters_MercenaryFPS_EliminateALL_RegionAB,1,,,"[{""weight"":1,""name"":""Atzkav Sniper Rifle""},{""weight"":1,""name"":""Atzkav \""Igniter\"" Sniper Rifle""},{""weight"":1,""name"":""Atzkav \""Mirage\"" Sniper Rifle""},{""weight"":1,""name"":""Calico Arms Tactical""},{""weight"":1,""name"":""Calico Core Tactical""},{""weight"":1,""name"":""Calico Legs Tactical""},{""weight"":1,""name"":""Calico Helmet Tactical""},{""weight"":1,""name"":""Atzkav Sniper Rifle Battery (8 cap)""}]"
57333cdf-fae8-439b-9701-cc4dd1978412,NorthRock_Stanton1_EliminateBoss_NoNonHostiles,Bounty Assignment: [TARGET] (HRT),ce014e33-cfcb-45e9-a12f-06f9baff9db2,BP_MISSIONREWARD_NorthRockFPSKill_EliminateBoss,1,,,"[{""weight"":1,""name"":""F55 LMG""},{""weight"":1,""name"":""LH86 Pistol""},{""weight"":1,""name"":""Defiance Arms Tactical""},{""weight"":1,""name"":""Defiance Core Tactical""},{""weight"":1,""name"":""Defiance Legs Tactical""},{""weight"":1,""name"":""Defiance Helmet Tactical""},{""weight"":1,""name"":""Lynx Arms""},{""weight"":1,""name"":""Lynx Legs""},{""weight"":1,""name"":""Lynx Core""},{""weight"":1,""name"":""Oracle Helmet""},{""weight"":1,""name"":""F55 LMG Magazine (150 cap)""},{""weight"":1,""name"":""F55 LMG Magazine (150 cap)""}]"
4d51db6a-ec13-dad7-6f58-0cd8fe90bf89,NorthRock_Stanton1_EliminateBoss_Standard,Bounty Assignment: [TARGET] (HRT),ce014e33-cfcb-45e9-a12f-06f9baff9db2,BP_MISSIONREWARD_NorthRockFPSKill_EliminateBoss,1,,,"[{""weight"":1,""name"":""F55 LMG""},{""weight"":1,""name"":""LH86 Pistol""},{""weight"":1,""name"":""Defiance Arms Tactical""},{""weight"":1,""name"":""Defiance Core Tactical""},{""weight"":1,""name"":""Defiance Legs Tactical""},{""weight"":1,""name"":""Defiance Helmet Tactical""},{""weight"":1,""name"":""Lynx Arms""},{""weight"":1,""name"":""Lynx Legs""},{""weight"":1,""name"":""Lynx Core""},{""weight"":1,""name"":""Oracle Helmet""},{""weight"":1,""name"":""F55 LMG Magazine (150 cap)""},{""weight"":1,""name"":""F55 LMG Magazine (150 cap)""}]"
94be848a-e2a8-4a3e-99f9-f88e1b2a4a7a,CFP_Pyro_RegionA_CFPOutpost_Stage1_RegionLink_ToRegionB_EliminateAll,Call for Help: [LOCATION],633d4069-c160-43d2-892d-2d8222261c20,BP_MISSIONREWARD_CFP_Outpost_RegionAB,1,,,"[{""weight"":1,""name"":""Karna Rifle""},{""weight"":1,""name"":""Artimex Arms""},{""weight"":1,""name"":""Artimex Core""},{""weight"":1,""name"":""Artimex Legs""},{""weight"":1,""name"":""Artimex Helmet""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
e63fa30b-1e93-4d1a-bee8-28f359640bdb,CFP_Pyro_RegionC_CFPOutpost_Stage1_RegionLink_ToRegionA_EliminateAll,Call for Help: [LOCATION],a2da9707-9859-4da0-9f4b-90e5afe45833,BP_MISSIONREWARD_CFP_Outpost_RegionC,1,,,"[{""weight"":1,""name"":""Karna Rifle""},{""weight"":1,""name"":""Artimex Core Canuto""},{""weight"":1,""name"":""Artimex Arms Canuto""},{""weight"":1,""name"":""Artimex Legs Canuto""},{""weight"":1,""name"":""Artimex Helmet Canuto""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
7a5ecb39-de87-474b-8941-cc61cc005132,CFP_Pyro_RegionD_CFPOutpost_Stage1_RegionLink_ToRegionA_EliminateAll,Call for Help: [LOCATION],bd54c374-923e-4095-96c1-3a76e857c35a,BP_MISSIONREWARD_CFP_ChainElim_1and2,1,,,"[{""weight"":1,""name"":""Karna \""Brimstone\"" Rifle""},{""weight"":1,""name"":""Artimex Core Lodestone""},{""weight"":1,""name"":""Artimex Arms Lodestone""},{""weight"":1,""name"":""Artimex Legs Lodestone""},{""weight"":1,""name"":""Artimex Helmet Lodestone""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
d78aeb05-10f8-4314-9b98-e13f1264140a,CFP_Pyro_RegionB_VH_ChainElimAll_3Cluster_ElimSpec_XTAttack,Campaign to reclaim XenoThreat outposts,6a166ec8-afd6-4e50-82aa-8b7533f82b41,BP_MISSIONREWARD_CFP_ChainElim_3,1,,,"[{""weight"":1,""name"":""Karna \""Fate\"" Rifle""},{""weight"":1,""name"":""Artimex Core (Modified)""},{""weight"":1,""name"":""Artimex Arms (Modified)""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
a33c1bf7-2685-4fe8-96d2-aaf33c2fce12,FoxwellEnforcement_EliminateAll_NonHostiles,Carefully Clear Site,5b74b911-ef2e-4bcd-8767-84abdc6bf6f9,BP_MISSIONREWARD_FoxwellEnforcement_Generator,1,,,"[{""weight"":1,""name"":""Antium Arms Maroon""},{""weight"":1,""name"":""Antium Core Maroon""},{""weight"":1,""name"":""Antium Legs Maroon""},{""weight"":1,""name"":""Antium Helmet Maroon""},{""weight"":1,""name"":""Antium Helmet Moss Camo""},{""weight"":1,""name"":""Antium Arms Moss Camo""},{""weight"":1,""name"":""Antium Core Moss Camo""},{""weight"":1,""name"":""Antium Legs Moss Camo""}]"
75d44d7d-ea8b-428d-8fc4-45789946e3e0,CFP_Pyro_VeryHard_RecoverCargo,Cargo Shipment Must Be Completed,6ba44ab4-9681-4bbf-9fd6-475da08bafd5,BP_MISSIONREWARD_CitizensForProsperityRecoverCargo_Pyro,1,,,"[{""weight"":1,""name"":""P8-SC SMG""},{""weight"":1,""name"":""C54 SMG""},{""weight"":1,""name"":""S71 Rifle""},{""weight"":1,""name"":""ORC-mkX Arms Woodland""},{""weight"":1,""name"":""ORC-mkX Legs Woodland""},{""weight"":1,""name"":""ORC-mkX Core Woodland""},{""weight"":1,""name"":""ORC-mkX Helmet Woodland""},{""weight"":1,""name"":""ORC-mkV Arms""},{""weight"":1,""name"":""ORC-mkV Legs""},{""weight"":1,""name"":""ORC-mkV Core""},{""weight"":1,""name"":""G-2 Helmet Woodland""},{""weight"":1,""name"":""P8-SC SMG Magazine (45 cap)""},{""weight"":1,""name"":""C54 SMG Magazine (50 cap)""},{""weight"":1,""name"":""S71 Rifle Magazine (30 cap)""}]"
10834a2c-5280-4b31-a83a-a09d78b3e994,CitizensForProsperity_DefendShip_Nyx_Super,Come to Aid of Convoy,e52bf354-8918-474d-987e-55c01bfecdd3,BP_MISSIONREWARD_RDC_Generic,1,,,"[{""weight"":1,""name"":""R97 Shotgun""},{""weight"":1,""name"":""Monde Arms""},{""weight"":1,""name"":""Monde Core""},{""weight"":1,""name"":""Monde Legs""},{""weight"":1,""name"":""Monde Helmet""},{""weight"":1,""name"":""Monde Arms Hiro""},{""weight"":1,""name"":""Monde Core Hiro""},{""weight"":1,""name"":""Monde Legs Hiro""},{""weight"":1,""name"":""Monde Helmet Hiro""},{""weight"":1,""name"":""R97 Shotgun Magazine (18 cap)""}]"
a8d4bf0d-3927-4bcb-a91f-f395b462f1c2,CitizensForProsperity_DefendShip_Nyx_Hard,Convoy Caught in Brutal Attack,e52bf354-8918-474d-987e-55c01bfecdd3,BP_MISSIONREWARD_RDC_Generic,1,,,"[{""weight"":1,""name"":""R97 Shotgun""},{""weight"":1,""name"":""Monde Arms""},{""weight"":1,""name"":""Monde Core""},{""weight"":1,""name"":""Monde Legs""},{""weight"":1,""name"":""Monde Helmet""},{""weight"":1,""name"":""Monde Arms Hiro""},{""weight"":1,""name"":""Monde Core Hiro""},{""weight"":1,""name"":""Monde Legs Hiro""},{""weight"":1,""name"":""Monde Helmet Hiro""},{""weight"":1,""name"":""R97 Shotgun Magazine (18 cap)""}]"
0fc33a7c-7954-4544-bb8e-1f792ef5838f,CFP_Pyro_Hard_RecoverCargo,Crucial Supplies Need Retrieving,6ba44ab4-9681-4bbf-9fd6-475da08bafd5,BP_MISSIONREWARD_CitizensForProsperityRecoverCargo_Pyro,1,,,"[{""weight"":1,""name"":""P8-SC SMG""},{""weight"":1,""name"":""C54 SMG""},{""weight"":1,""name"":""S71 Rifle""},{""weight"":1,""name"":""ORC-mkX Arms Woodland""},{""weight"":1,""name"":""ORC-mkX Legs Woodland""},{""weight"":1,""name"":""ORC-mkX Core Woodland""},{""weight"":1,""name"":""ORC-mkX Helmet Woodland""},{""weight"":1,""name"":""ORC-mkV Arms""},{""weight"":1,""name"":""ORC-mkV Legs""},{""weight"":1,""name"":""ORC-mkV Core""},{""weight"":1,""name"":""G-2 Helmet Woodland""},{""weight"":1,""name"":""P8-SC SMG Magazine (45 cap)""},{""weight"":1,""name"":""C54 SMG Magazine (50 cap)""},{""weight"":1,""name"":""S71 Rifle Magazine (30 cap)""}]"
288f190b-045a-486f-b800-b88fe1a81ee9,BitZeros_BlackBoxRecovery_Nyx_Intro,Data Transfer,4937f5e9-f42e-4d8a-a6c4-96517028c548,BP_MISSIONREWARD_BitZeros_BlackBoxRecovery,1,,,"[{""weight"":1,""name"":""Lumin V SMG""},{""weight"":1,""name"":""Arrowhead Sniper Rifle""},{""weight"":1,""name"":""Aves Arms""},{""weight"":1,""name"":""Aves Core""},{""weight"":1,""name"":""Aves Legs""},{""weight"":1,""name"":""Aves Helmet""},{""weight"":1,""name"":""Aves Shrike Core""},{""weight"":1,""name"":""Aves Shrike Arms""},{""weight"":1,""name"":""Aves Shrike Legs""},{""weight"":1,""name"":""Aves Shrike Helmet""},{""weight"":1,""name"":""Lumin V SMG Battery (45 cap)""},{""weight"":1,""name"":""Arrowhead Sniper Rifle Battery (16 cap)""}]"
6c88a1b4-493c-47f7-bfde-bbd7fcde8d2a,BitZeros_BlackBoxRecovery_Stanton_Intro,Data Transfer,4937f5e9-f42e-4d8a-a6c4-96517028c548,BP_MISSIONREWARD_BitZeros_BlackBoxRecovery,1,,,"[{""weight"":1,""name"":""Lumin V SMG""},{""weight"":1,""name"":""Arrowhead Sniper Rifle""},{""weight"":1,""name"":""Aves Arms""},{""weight"":1,""name"":""Aves Core""},{""weight"":1,""name"":""Aves Legs""},{""weight"":1,""name"":""Aves Helmet""},{""weight"":1,""name"":""Aves Shrike Core""},{""weight"":1,""name"":""Aves Shrike Arms""},{""weight"":1,""name"":""Aves Shrike Legs""},{""weight"":1,""name"":""Aves Shrike Helmet""},{""weight"":1,""name"":""Lumin V SMG Battery (45 cap)""},{""weight"":1,""name"":""Arrowhead Sniper Rifle Battery (16 cap)""}]"
fc928502-87e0-46a4-8398-8944f4be08d5,HH_Pyro_RegionA_M_2AsteroidBase_Criminals_EliminateAll_RetrieveStolenGoods,Death and cargo,e9947de1-6160-4d62-a319-2f4693140c88,BP_MISSIONREWARD_HeadHunters_MercenaryFPS_EliminateALL_RegionAB,1,,,"[{""weight"":1,""name"":""Atzkav Sniper Rifle""},{""weight"":1,""name"":""Atzkav \""Igniter\"" Sniper Rifle""},{""weight"":1,""name"":""Atzkav \""Mirage\"" Sniper Rifle""},{""weight"":1,""name"":""Calico Arms Tactical""},{""weight"":1,""name"":""Calico Core Tactical""},{""weight"":1,""name"":""Calico Legs Tactical""},{""weight"":1,""name"":""Calico Helmet Tactical""},{""weight"":1,""name"":""Atzkav Sniper Rifle Battery (8 cap)""}]"
4cddd442-baa5-4f34-a461-48e3d00ac4f5,HH_Pyro_RegionC_M_2AsteroidBase_Criminals_EliminateAll_RetrieveStolenGoods,Death and cargo,d10c81ec-fc38-4f3e-bb2d-ccea0d10c889,BP_MISSIONREWARD_HeadHunters_MercenaryFPS_EliminateALL_RegionCD,1,,,"[{""weight"":1,""name"":""Yubarev Pistol""},{""weight"":1,""name"":""Yubarev \""Mirage\"" Pistol""},{""weight"":1,""name"":""Yubarev \""Igniter\"" Pistol""},{""weight"":1,""name"":""DustUp Arms Tactical""},{""weight"":1,""name"":""DustUp Core Tactical""},{""weight"":1,""name"":""DustUp Legs Tactical""},{""weight"":1,""name"":""DustUp Helmet Tactical""},{""weight"":1,""name"":""Yubarev Pistol Battery (10 cap)""}]"
