id,name,source,blueprints
7d65ed76-f824-430a-8597-045b6b759dfb,BP_REWARDS_EckhartSecurityKillNPCBoss,48blueprints,"[{""weight"":1,""name"":""Fierell Cascade""},{""weight"":1,""name"":""UltraFlux""},{""weight"":1,""name"":""MegaFlux""},{""weight"":1,""name"":""C-788 Cannon""},{""weight"":1,""name"":""Tigerstrike T-19P""},{""weight"":1,""name"":""Revenant Gatling""},{""weight"":1,""name"":""Draugar Gatling""}]"
02642d19-8a53-481c-ab3e-f57a7f0dd7c7,BP_REWARDS_EckhartSecurityShipAmbushEasy,48blueprints,"[{""weight"":1,""name"":""SonicLite""},{""weight"":1,""name"":""Cirrus""},{""weight"":1,""name"":""Lightstrike I Cannon""},{""weight"":1,""name"":""Lightstrike II Cannon""},{""weight"":1,""name"":""Lightstrike III Cannon""}]"
125d96b9-5255-4443-b825-26c69064f08d,BP_REWARDS_EckhartSecurityShipAmbushHardPlus,48blueprints,"[{""weight"":1,""name"":""Slipstream""},{""weight"":1,""name"":""Eclipse""},{""weight"":1,""name"":""Lightstrike IV Cannon""},{""weight"":1,""name"":""Lightstrike V Cannon""},{""weight"":1,""name"":""Lightstrike VI Cannon""}]"
c3bc2b3e-b943-4194-911d-f70b66741103,BP_REWARDS_EckhartSecurityShipAmbushMed,48blueprints,"[{""weight"":1,""name"":""DeltaMax""},{""weight"":1,""name"":""GammaMax""},{""weight"":1,""name"":""FL-11 Cannon""},{""weight"":1,""name"":""FL-22 Cannon""},{""weight"":1,""name"":""FL-33 Cannon""}]"
2a22663d-da4c-4df1-a384-590fef2f2492,BP_REWARDS_FTL,48blueprints,"[{""weight"":1,""name"":""Colossus""},{""weight"":1,""name"":""Huracan""},{""weight"":1,""name"":""Agni""},{""weight"":1,""name"":""Defiant""},{""weight"":1,""name"":""Defiant""},{""weight"":1,""name"":""Sedulity""}]"
819a9851-9c2e-4a24-872b-b860331d32d0,BP_REWARDS_FuelNozzle,48blueprints,"[{""weight"":1,""name"":null},{""weight"":1,""name"":null},{""weight"":1,""name"":null},{""weight"":1,""name"":null},{""weight"":1,""name"":null},{""weight"":1,""name"":null},{""weight"":1,""name"":null},{""weight"":1,""name"":null}]"
dbaf603a-534f-4bbf-9dfd-e64e4aaec62e,BP_REWARDS_FullStrikeOnStationA,48blueprints,"[{""weight"":1,""name"":""WhiteHot Racing Flight Suit""},{""weight"":1,""name"":""BlackFire Racing Flight Suit""},{""weight"":1,""name"":""BlueFlame Racing Flight Suit""},{""weight"":1,""name"":""WhiteHot Racing Helmet""},{""weight"":1,""name"":""BlackFire Racing Helmet""},{""weight"":1,""name"":""BlueFlame Racing Helmet""},{""weight"":1,""name"":""Novian Crossbow""},{""weight"":1,""name"":""Novian \""Nighthunter\"" Crossbow""},{""weight"":1,""name"":""Novian \""Ghostmaker\"" Crossbow""},{""weight"":1,""name"":""Novian \""Wildshot\"" Crossbow""},{""weight"":1,""name"":""Tailwind Flight Helmet Thunderstruck""},{""weight"":1,""name"":""Tailwind Flight Helmet Frostshock""},{""weight"":1,""name"":""Tailwind Flight Helmet Blue Skies""},{""weight"":1,""name"":""Tailwind Flight Helmet Airwolf""}]"
fb2a7d3e-8e67-4567-a08f-409d88cccc8a,BP_REWARDS_FullStrikeOnStationB,48blueprints,"[{""weight"":1,""name"":""Omnisky III Cannon""},{""weight"":1,""name"":""Omnisky VI Cannon""},{""weight"":1,""name"":""Omnisky IX Cannon""},{""weight"":1,""name"":""Omnisky XII Cannon""},{""weight"":1,""name"":""Omnisky XV Cannon""},{""weight"":1,""name"":""Omnisky XVIII Cannon""},{""weight"":1,""name"":""JS-300""},{""weight"":1,""name"":""JS-400""},{""weight"":1,""name"":""QuadraCell MX""},{""weight"":1,""name"":""QuadraCell MX""}]"
0e810eae-7b66-45aa-a18f-ffc1aae15585,BP_REWARDS_HeadHuntersMercenaryShipRegionA,48blueprints,"[{""weight"":1,""name"":""9-Series Longsword Cannon""},{""weight"":1,""name"":""10-Series Greatsword Cannon""},{""weight"":1,""name"":""11-Series Broadsword Cannon""},{""weight"":1,""name"":""Sledge I Mass Driver Cannon""},{""weight"":1,""name"":""Strife Mass Driver Cannon""},{""weight"":1,""name"":""Sledge II Mass Driver Cannon""},{""weight"":1,""name"":""Sledge III Mass Driver Cannon""}]"
4b340951-c7f6-49af-bcc7-9fadcecf6c8c,BP_REWARDS_HeadHuntersMercenaryShipRegionB,48blueprints,"[{""weight"":1,""name"":""HeatSafe""},{""weight"":1,""name"":""Cryo-Star SL""},{""weight"":1,""name"":""Dominance-1 Scattergun""},{""weight"":1,""name"":""Dominance-2 Scattergun""},{""weight"":1,""name"":""Dominance-3 Scattergun""}]"
de417e15-2936-497a-8f90-7a52eb2eb12a,BP_REWARDS_HeadHuntersMercenaryShipRegionC,48blueprints,"[{""weight"":1,""name"":""VaporBlock""},{""weight"":1,""name"":""Cryo-Star SL""},{""weight"":1,""name"":""NN-13 Cannon""},{""weight"":1,""name"":""NN-14 Cannon""},{""weight"":1,""name"":""NN-15 Cannon""}]"
14ac943a-df05-4bd8-9596-b268d7e7748b,BP_REWARDS_HeadHuntersMercenaryShipRegionD,48blueprints,"[{""weight"":1,""name"":""SnowBlind""},{""weight"":1,""name"":""Cryo-Star SL""},{""weight"":1,""name"":""M6A Cannon""},{""weight"":1,""name"":""M7A Cannon""},{""weight"":1,""name"":""M8A Cannon""},{""weight"":1,""name"":""Singe Cannon (S1)""},{""weight"":1,""name"":""Singe Cannon (S2)""},{""weight"":1,""name"":""Singe Cannon (S3)""}]"
1817df4b-2d1c-4735-872d-cb471cf07201,BP_REWARDS_IDSRecoverEncryptedDataVgear,48blueprints,"[{""weight"":1,""name"":""Attrition-1 Repeater""},{""weight"":1,""name"":""Attrition-2 Repeater""},{""weight"":1,""name"":""Attrition-3 Repeater""}]"
8e69e4bd-3b6a-42a0-8b8b-808eede34d29,BP_REWARDS_LingHard,48blueprints,"[{""weight"":1,""name"":""Spectre""},{""weight"":1,""name"":""Zephyr""},{""weight"":1,""name"":""Bolt""},{""weight"":1,""name"":""Spicule""},{""weight"":1,""name"":""Guardian""},{""weight"":1,""name"":""Citadel""},{""weight"":1,""name"":""Barbican""}]"
918ba6a6-772e-49c9-9d80-3f0c637a85e5,BP_REWARDS_NyxFoxwellEasy,48blueprints,"[{""weight"":1,""name"":""Frost-Star SL""},{""weight"":1,""name"":""Fridan""},{""weight"":1,""name"":""Tepilo""},{""weight"":1,""name"":""Frost-Star""},{""weight"":1,""name"":""ArcticStorm""},{""weight"":1,""name"":""Berian""},{""weight"":1,""name"":""Gelid""},{""weight"":1,""name"":""Frost-Star EX""},{""weight"":1,""name"":""ColdSnap""},{""weight"":1,""name"":""Aufeis""},{""weight"":1,""name"":""Graupel""},{""weight"":1,""name"":""Frost-Star XL""},{""weight"":1,""name"":""FrostBurn""},{""weight"":1,""name"":""Draug""},{""weight"":1,""name"":""Elsen""},{""weight"":1,""name"":""Kragen""}]"
d3ddab48-c45a-4488-a416-887f2dc869fe,BP_REWARDS_NyxFoxwellHard,48blueprints,"[{""weight"":1,""name"":""CF-117 Bulldog Repeater""},{""weight"":1,""name"":""CF-227 Badger Repeater""},{""weight"":1,""name"":""CF-337 Panther Repeater""},{""weight"":1,""name"":""CF-447 Rhino Repeater""},{""weight"":1,""name"":""CF-557 Galdereen Repeater""},{""weight"":1,""name"":""CF-667 Mammoth Repeater""},{""weight"":1,""name"":""V60-26""}]"
ed0b8aaa-eec6-4c72-b9e7-b0b48ab5e135,BP_REWARDS_NyxHeadhuntersEasy,48blueprints,"[{""weight"":1,""name"":""Cryo-Star SL""},{""weight"":1,""name"":""Winter-Star SL""},{""weight"":1,""name"":""Kelvid""},{""weight"":1,""name"":""Cryo-Star""},{""weight"":1,""name"":""Winter-Star""},{""weight"":1,""name"":""BlastChill""},{""weight"":1,""name"":""FlashFreeze""},{""weight"":1,""name"":""Endo""},{""weight"":1,""name"":""Cryo-Star EX""},{""weight"":1,""name"":""Winter-Star EX""},{""weight"":1,""name"":""FullFrost""},{""weight"":1,""name"":""WhiteOut""},{""weight"":1,""name"":""Taiga""},{""weight"":1,""name"":""Cryo-Star XL""},{""weight"":1,""name"":""Winter-Star XL""},{""weight"":1,""name"":""ColdSurge""},{""weight"":1,""name"":""FrostBite""}]"
3373506b-2ba7-4493-af0d-f336966d1151,BP_REWARDS_NyxHeadhuntersHard,48blueprints,"[{""weight"":1,""name"":""Tarantula GT-870 Mark 1 Cannon""},{""weight"":1,""name"":""Tarantula GT-870 Mark 2 Cannon""},{""weight"":1,""name"":""Tarantula GT-870 Mark 3 Cannon""},{""weight"":1,""name"":""YellowJacket GT-210 Gatling""},{""weight"":1,""name"":""Scorpion GT-215 Gatling""},{""weight"":1,""name"":""Mantis GT-220 Gatling""},{""weight"":1,""name"":""V880""}]"
82426625-1081-4bc2-a72f-04f8e6c7d463,BP_REWARDS_PyroFoxwellEasy,48blueprints,"[{""weight"":1,""name"":""IonWave""},{""weight"":1,""name"":""Radix""},{""weight"":1,""name"":""IonBurst""},{""weight"":1,""name"":""PowerBolt""},{""weight"":1,""name"":""LightBlossom""},{""weight"":1,""name"":""MagnaBloom""},{""weight"":1,""name"":""FullForce""},{""weight"":1,""name"":""IonSurge""},{""weight"":1,""name"":""FullForce""},{""weight"":1,""name"":""Radiance""},{""weight"":1,""name"":""FullForce Pro""},{""weight"":1,""name"":""IonSurge Pro""},{""weight"":1,""name"":""Celestial""},{""weight"":1,""name"":""NewDawn""}]"
f99fb032-c235-42c8-9e05-cb3443c26e55,BP_REWARDS_PyroFoxwellHard,48blueprints,"[{""weight"":1,""name"":""Glacier""},{""weight"":1,""name"":""Avalanche""},{""weight"":1,""name"":""Blizzard""},{""weight"":1,""name"":""DR Model-XJ1 Repeater""},{""weight"":1,""name"":""DR Model-XJ2 Repeater""},{""weight"":1,""name"":""DR Model-XJ3 Repeater""}]"
6b6f3678-9f0e-4188-ae68-f5c1177230be,BP_REWARDS_PyroHeadhuntersEasy,48blueprints,"[{""weight"":1,""name"":""DuraJet""},{""weight"":1,""name"":""ZapJet""},{""weight"":1,""name"":""Defiant""},{""weight"":1,""name"":""SparkJet""},{""weight"":1,""name"":""Lotus""},{""weight"":1,""name"":""SparkJet Pro""},{""weight"":1,""name"":""TigerLilly""}]"
9cc0425d-5101-4f8a-a89d-6d483466829e,BP_REWARDS_PyroHeadhuntersHard,48blueprints,"[{""weight"":1,""name"":""AD4B Ballistic Gatling""},{""weight"":1,""name"":""AD5B Ballistic Gatling""},{""weight"":1,""name"":""AD6B Ballistic Gatling""},{""weight"":1,""name"":""V801-11""},{""weight"":1,""name"":""V801-12""}]"
5406fc34-0f96-4d22-ae59-84307ada0288,BP_REWARDS_RedWind,48blueprints,"[{""weight"":1,""name"":""SureGrip HV-S1 Tractor Beam""},{""weight"":1,""name"":""SureGrip HV-S2 Tractor Beam""},{""weight"":1,""name"":""SureGrip HV-S3 Tractor Beam""},{""weight"":1,""name"":""Breton""},{""weight"":1,""name"":""Genoa""},{""weight"":1,""name"":""Durango""}]"
253e9697-5605-4732-b4fa-56af7a3dc140,BP_REWARDS_ShubinRank0to1,48blueprints,"[{""weight"":1,""name"":""Arbor MHV Mining Laser""},{""weight"":1,""name"":""S00 Hofstede""},{""weight"":1,""name"":""Lawson Mining Laser""},{""weight"":1,""name"":""S0 Helix""},{""weight"":1,""name"":""Surveyor-Go""},{""weight"":1,""name"":""Surveyor-Lite""},{""weight"":1,""name"":""Surveyor""},{""weight"":1,""name"":""Surveyor-Max""}]"
32463294-45d5-4e92-a773-dce1f28a2a2b,BP_REWARDS_ShubinRank2to3,48blueprints,"[{""weight"":1,""name"":""Pitman Mining Laser""},{""weight"":1,""name"":""Hofstede-S1 Mining Laser""},{""weight"":1,""name"":""Klein-S1 Mining Laser""},{""weight"":1,""name"":""Helix I Mining Laser""},{""weight"":1,""name"":""Impact I Mining Laser""},{""weight"":1,""name"":""Arbor MH1 Mining Laser""},{""weight"":1,""name"":""Lancet MH1 Mining Laser""},{""weight"":1,""name"":""BroadSpec-Go""},{""weight"":1,""name"":""BroadSpec""},{""weight"":1,""name"":""BroadSpec""},{""weight"":1,""name"":""BroadSpec-Max""}]"
e3254ad6-ef4d-4719-871f-f13a832038f5,BP_REWARDS_ShubinRank4,48blueprints,"[{""weight"":1,""name"":""Arbor MH2 Mining Laser""},{""weight"":1,""name"":""Lancet MH2 Mining Laser""},{""weight"":1,""name"":""Hofstede-S2 Mining Laser""},{""weight"":1,""name"":""Klein-S2 Mining Laser""},{""weight"":1,""name"":""Helix II Mining Laser""},{""weight"":1,""name"":""Impact II Mining Laser""},{""weight"":1,""name"":""FullSpec-Go""},{""weight"":1,""name"":""FullSpec""},{""weight"":1,""name"":""FullSpec-Max""}]"
f045d6b4-1c56-4975-b78f-a876a1c23cd3,BP_REWARDS_StantonFoxwellEasy,48blueprints,"[{""weight"":1,""name"":""7SA 'Concord'""},{""weight"":1,""name"":""INK""},{""weight"":1,""name"":""7MA 'Lorica'""},{""weight"":1,""name"":""RPEL""},{""weight"":1,""name"":""7CA 'Nargun'""},{""weight"":1,""name"":""HAVEN""}]"
9bfa7f79-7301-49f8-a370-0e27c8a741df,BP_REWARDS_StantonFoxwellHard,48blueprints,"[{""weight"":1,""name"":""Attrition-4 Repeater""},{""weight"":1,""name"":""Attrition-5 Repeater""},{""weight"":1,""name"":""Attrition-6 Repeater""},{""weight"":1,""name"":""FR-86""},{""weight"":1,""name"":""Sens""},{""weight"":1,""name"":""Tige""}]"
a2cbf2c1-7691-422b-93ca-e6740f5ab4b6,BP_REWARDS_StantonHeadhuntersEasy,48blueprints,"[{""weight"":1,""name"":""PIN""},{""weight"":1,""name"":""5SA 'Rhada'""},{""weight"":1,""name"":""6SA 'Arbiter'""},{""weight"":1,""name"":""HEX""},{""weight"":1,""name"":""WEB""},{""weight"":1,""name"":""5MA 'Chimalli'""},{""weight"":1,""name"":""6MA 'Kozane'""},{""weight"":1,""name"":""BLOC""},{""weight"":1,""name"":""STOP""},{""weight"":1,""name"":""5CA 'Akura'""},{""weight"":1,""name"":""6CA 'Bila'""},{""weight"":1,""name"":""6CA 'Bila'""},{""weight"":1,""name"":""GUARD""}]"
c5e14209-5994-4394-88df-a98f2d9bd728,BP_REWARDS_StantonHeadhuntersHard,48blueprints,"[{""weight"":1,""name"":""SW16BR1 “Buzzsaw” Repeater""},{""weight"":1,""name"":""SW16BR2 “Sawbuck” Repeater""},{""weight"":1,""name"":""SW16BR3 “Shredder” Repeater""},{""weight"":1,""name"":""Vigilance""},{""weight"":1,""name"":""Devoue""},{""weight"":1,""name"":""Tige""}]"
5d78a8d6-6911-4eda-97b6-9e315025147d,BP_MISSIONREWARD_ASD2A,blueprintmissionpools,"[{""weight"":1,""name"":""Fresnel Energy LMG""},{""weight"":1,""name"":""Zenith Laser Sniper Rifle""},{""weight"":1,""name"":""Geist Armor Arms Forest""},{""weight"":1,""name"":""Geist Armor Core Forest""},{""weight"":1,""name"":""Geist Armor Legs Forest""},{""weight"":1,""name"":""Geist Armor Helmet Forest""},{""weight"":1,""name"":""Corbel Arms Mire""},{""weight"":1,""name"":""Corbel Core Mire""},{""weight"":1,""name"":""Corbel Legs Mire""},{""weight"":1,""name"":""Corbel Helmet Mire""},{""weight"":1,""name"":""Fresnel Energy LMG Battery (165 Cap)""},{""weight"":1,""name"":""Novikov Backpack Mire""}]"
3ebf3bfa-dde3-4782-90f6-b003b5af1877,BP_MISSIONREWARD_ASD2B,blueprintmissionpools,"[{""weight"":1,""name"":""Fresnel \""Rockfall\"" Energy LMG""},{""weight"":1,""name"":""Zenith \""Landslide\"" Laser Sniper Rifle""},{""weight"":1,""name"":""Geist Armor Arms""},{""weight"":1,""name"":""Geist Armor Core""},{""weight"":1,""name"":""Geist Armor Legs""},{""weight"":1,""name"":""Geist Armor Helmet""},{""weight"":1,""name"":""Corbel Arms Patina""},{""weight"":1,""name"":""Corbel Core Patina""},{""weight"":1,""name"":""Corbel Legs Patina""},{""weight"":1,""name"":""Corbel Helmet Patina""},{""weight"":1,""name"":""Fresnel Energy LMG Battery (165 Cap)""},{""weight"":1,""name"":""Novikov Backpack Patina""}]"
a79a915d-5186-4f87-8140-69bca9fc335e,BP_MISSIONREWARD_ASD2C,blueprintmissionpools,"[{""weight"":1,""name"":""Zenith \""Thunderstrike\"" Laser Sniper Rifle""},{""weight"":1,""name"":""Geist Armor Helmet Desert""},{""weight"":1,""name"":""Geist Armor Arms Desert""},{""weight"":1,""name"":""Geist Armor Core Desert""},{""weight"":1,""name"":""Geist Armor Legs Desert""},{""weight"":1,""name"":""Geist Armor Arms Whiteout""},{""weight"":1,""name"":""Geist Armor Core Whiteout""},{""weight"":1,""name"":""Geist Armor Legs Whiteout""},{""weight"":1,""name"":""Geist Armor Helmet Whiteout""},{""weight"":1,""name"":""Corbel Arms Halcyon""},{""weight"":1,""name"":""Corbel Core Halcyon""},{""weight"":1,""name"":""Corbel Legs Halcyon""},{""weight"":1,""name"":""Corbel Helmet Halcyon""},{""weight"":1,""name"":""Zenith Laser Sniper Rifle Battery (22 Cap)""},{""weight"":1,""name"":""Novikov Backpack Halcyon""}]"
e0c72a9a-38be-4850-bc0d-dc4f3ee687c2,BP_MISSIONREWARD_ASD2D,blueprintmissionpools,"[{""weight"":1,""name"":""Fresnel \""Icebox\"" Energy LMG""},{""weight"":1,""name"":""Geist Armor Arms Rogue""},{""weight"":1,""name"":""Geist Armor Core Rogue""},{""weight"":1,""name"":""Geist Armor Legs Rogue""},{""weight"":1,""name"":""Geist Armor Helmet Rogue""},{""weight"":1,""name"":""Geist Armor Arms Whiteout""},{""weight"":1,""name"":""Geist Armor Core Whiteout""},{""weight"":1,""name"":""Geist Armor Legs Whiteout""},{""weight"":1,""name"":""Geist Armor Helmet Whiteout""},{""weight"":1,""name"":""Corbel Arms Smolder""},{""weight"":1,""name"":""Corbel Core Smolder""},{""weight"":1,""name"":""Corbel Legs Smolder""},{""weight"":1,""name"":""Corbel Helmet Smolder""},{""weight"":1,""name"":""Fresnel Energy LMG Battery (165 Cap)""},{""weight"":1,""name"":""Novikov Backpack Smolder""}]"
903fb48b-ea72-48c0-b6d1-ece7c7f1e2f3,BP_MISSIONREWARD_ASD3,blueprintmissionpools,"[{""weight"":1,""name"":""Zenith \""Darkwave\"" Laser Sniper Rifle""},{""weight"":1,""name"":""Fresnel \""Molten\"" Energy LMG""},{""weight"":1,""name"":""Geist Armor Arms ASD Edition""},{""weight"":1,""name"":""Geist Armor Core ASD Edition""},{""weight"":1,""name"":""Geist Armor Legs ASD Edition""},{""weight"":1,""name"":""Geist Armor Helmet ASD Edition""},{""weight"":1,""name"":""Zenith Laser Sniper Rifle Battery (22 Cap)""}]"
f14e629c-3346-4ca8-9204-df523ae54822,BP_MISSIONREWARD_BHG_ASDFacilityDelving_EngineeringWing_EliminateSpecific,blueprintmissionpools,"[{""weight"":1,""name"":""Palatino Arms Sunstone""},{""weight"":1,""name"":""Palatino Core Sunstone""},{""weight"":1,""name"":""Palatino Legs Sunstone""},{""weight"":1,""name"":""Palatino Helmet Sunstone""}]"
6d549de3-21d6-4c46-ba89-2970a4cf7286,BP_MISSIONREWARD_BHG_ASDFacilityDelving_ResearchWing_EliminateSpecific,blueprintmissionpools,"[{""weight"":1,""name"":""Palatino Arms Metropolis""},{""weight"":1,""name"":""Palatino Core Metropolis""},{""weight"":1,""name"":""Palatino Legs Metropolis""},{""weight"":1,""name"":""Palatino Helmet Metropolis""},{""weight"":1,""name"":""Palatino Arms Daystar""},{""weight"":1,""name"":""Palatino Core Daystar""},{""weight"":1,""name"":""Palatino Legs Daystar""},{""weight"":1,""name"":""Palatino Helmet Daystar""}]"
4937f5e9-f42e-4d8a-a6c4-96517028c548,BP_MISSIONREWARD_BitZeros_BlackBoxRecovery,blueprintmissionpools,"[{""weight"":1,""name"":""Lumin V SMG""},{""weight"":1,""name"":""Arrowhead Sniper Rifle""},{""weight"":1,""name"":""Aves Arms""},{""weight"":1,""name"":""Aves Core""},{""weight"":1,""name"":""Aves Legs""},{""weight"":1,""name"":""Aves Helmet""},{""weight"":1,""name"":""Aves Shrike Core""},{""weight"":1,""name"":""Aves Shrike Arms""},{""weight"":1,""name"":""Aves Shrike Legs""},{""weight"":1,""name"":""Aves Shrike Helmet""},{""weight"":1,""name"":""Lumin V SMG Battery (45 cap)""},{""weight"":1,""name"":""Arrowhead Sniper Rifle Battery (16 cap)""}]"
fa0be2ae-124b-4505-a45d-80175c8f0b37,BP_MISSIONREWARD_BitZeros_RecoverItem_PyroNyx,blueprintmissionpools,"[{""weight"":1,""name"":""Custodian SMG""},{""weight"":1,""name"":""Custodian \""Midnight\"" SMG""},{""weight"":1,""name"":""Custodian \""Scorched\"" SMG""},{""weight"":1,""name"":""Arden-SL Arms""},{""weight"":1,""name"":""Arden-SL Core""},{""weight"":1,""name"":""Arden-SL Legs""},{""weight"":1,""name"":""Arden-SL Helmet""},{""weight"":1,""name"":""Custodian SMG Magazine (60 cap)""}]"
636a76a2-0fbb-4f7f-aa69-7187f84aa961,BP_MISSIONREWARD_BitZeros_RecoverItem_Stanton,blueprintmissionpools,"[{""weight"":1,""name"":""Lumin V SMG""},{""weight"":1,""name"":""Inquisitor Core Black""},{""weight"":1,""name"":""Inquisitor Arms Black""},{""weight"":1,""name"":""Inquisitor Legs Black""},{""weight"":1,""name"":""Morningstar Helmet Icefall""},{""weight"":1,""name"":""Inquisitor Core Grey""},{""weight"":1,""name"":""Inquisitor Arms Grey""},{""weight"":1,""name"":""Inquisitor Legs Grey""},{""weight"":1,""name"":""Lumin V SMG Battery (45 cap)""}]"
0f03e098-cc68-4a14-abe8-7b17a8bec97e,BP_MISSIONREWARD_BountyHuntersGuild_PAF_EliminateSpecific,blueprintmissionpools,"[{""weight"":1,""name"":""P8-AR Rifle""},{""weight"":1,""name"":""Palatino Arms""},{""weight"":1,""name"":""Palatino Core""},{""weight"":1,""name"":""Palatino Legs""},{""weight"":1,""name"":""Palatino Helmet""},{""weight"":1,""name"":""Palatino Arms Moonfall""},{""weight"":1,""name"":""Palatino Core Moonfall""},{""weight"":1,""name"":""Palatino Legs Moonfall""},{""weight"":1,""name"":""Palatino Helmet Moonfall""},{""weight"":1,""name"":""P8-AR Rifle Magazine (15 Cap)""}]"
6bfc32c9-fb2c-4945-b2e1-c29666842477,BP_MISSIONREWARD_Carryable_2H_FL_MissionItem_Microsatellite_a,blueprintmissionpools,"[{""weight"":1,""name"":null}]"
bd54c374-923e-4095-96c1-3a76e857c35a,BP_MISSIONREWARD_CFP_ChainElim_1and2,blueprintmissionpools,"[{""weight"":1,""name"":""Karna \""Brimstone\"" Rifle""},{""weight"":1,""name"":""Artimex Core Lodestone""},{""weight"":1,""name"":""Artimex Arms Lodestone""},{""weight"":1,""name"":""Artimex Legs Lodestone""},{""weight"":1,""name"":""Artimex Helmet Lodestone""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
6a166ec8-afd6-4e50-82aa-8b7533f82b41,BP_MISSIONREWARD_CFP_ChainElim_3,blueprintmissionpools,"[{""weight"":1,""name"":""Karna \""Fate\"" Rifle""},{""weight"":1,""name"":""Artimex Core (Modified)""},{""weight"":1,""name"":""Artimex Arms (Modified)""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
633d4069-c160-43d2-892d-2d8222261c20,BP_MISSIONREWARD_CFP_Outpost_RegionAB,blueprintmissionpools,"[{""weight"":1,""name"":""Karna Rifle""},{""weight"":1,""name"":""Artimex Arms""},{""weight"":1,""name"":""Artimex Core""},{""weight"":1,""name"":""Artimex Legs""},{""weight"":1,""name"":""Artimex Helmet""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
