contractId,debugName,title,blueprintPoolId,poolName,chance,trigger,blueprintSource,blueprintItems
12a01016-d0e9-400c-b285-0016401eebda,Vaughn_Rockcracker_Opsroom_EliminateSpecific,A Well Deserved Break,e52bf354-8918-474d-987e-55c01bfecdd3,BP_MISSIONREWARD_RDC_Generic,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""R97 Shotgun""},{""weight"":1,""name"":""Monde Arms""},{""weight"":1,""name"":""Monde Core""},{""weight"":1,""name"":""Monde Legs""},{""weight"":1,""name"":""Monde Helmet""},{""weight"":1,""name"":""Monde Arms Hiro""},{""weight"":1,""name"":""Monde Core Hiro""},{""weight"":1,""name"":""Monde Legs Hiro""},{""weight"":1,""name"":""Monde Helmet Hiro""},{""weight"":1,""name"":""R97 Shotgun Magazine (18 cap)""}]"
38a1dfde-22f0-46a2-80de-ea4949a409c6,Vaughn_Rockcracker_Power_EliminateSpecific,A Well Deserved Break,e52bf354-8918-474d-987e-55c01bfecdd3,BP_MISSIONREWARD_RDC_Generic,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""R97 Shotgun""},{""weight"":1,""name"":""Monde Arms""},{""weight"":1,""name"":""Monde Core""},{""weight"":1,""name"":""Monde Legs""},{""weight"":1,""name"":""Monde Helmet""},{""weight"":1,""name"":""Monde Arms Hiro""},{""weight"":1,""name"":""Monde Core Hiro""},{""weight"":1,""name"":""Monde Legs Hiro""},{""weight"":1,""name"":""Monde Helmet Hiro""},{""weight"":1,""name"":""R97 Shotgun Magazine (18 cap)""}]"
63550989-f035-4dc6-a8f6-c6f5c8482c33,Adagio_Salvage_Nyx_Intro,Adagio Holdings in Need of Salvagers,16a99583-68a3-4f0e-b03c-87d70f6172dc,BP_REWARDS_AdagioResourceGatheringShipSalvage,1,complete,48blueprints,"[{""weight"":1,""name"":""Trawler Scraper Module""},{""weight"":1,""name"":""Abrade Scraper Module""},{""weight"":1,""name"":""Cinch Scraper Module""},{""weight"":1,""name"":""Cinch Scraper Module""},{""weight"":1,""name"":""Cinch Scraper Module""}]"
73cf6254-785a-41c1-b7a9-bdce2f6380e0,Adagio_Salvage_Pyro_Intro,Adagio Holdings in Need of Salvagers,16a99583-68a3-4f0e-b03c-87d70f6172dc,BP_REWARDS_AdagioResourceGatheringShipSalvage,1,complete,48blueprints,"[{""weight"":1,""name"":""Trawler Scraper Module""},{""weight"":1,""name"":""Abrade Scraper Module""},{""weight"":1,""name"":""Cinch Scraper Module""},{""weight"":1,""name"":""Cinch Scraper Module""},{""weight"":1,""name"":""Cinch Scraper Module""}]"
76ed5ffe-32b6-473a-9605-19f82c5d879e,Adagio_Salvage_Stanton_Intro,Adagio Holdings in Need of Salvagers,16a99583-68a3-4f0e-b03c-87d70f6172dc,BP_REWARDS_AdagioResourceGatheringShipSalvage,1,complete,48blueprints,"[{""weight"":1,""name"":""Trawler Scraper Module""},{""weight"":1,""name"":""Abrade Scraper Module""},{""weight"":1,""name"":""Cinch Scraper Module""},{""weight"":1,""name"":""Cinch Scraper Module""},{""weight"":1,""name"":""Cinch Scraper Module""}]"
9bd0c215-ece8-42b6-9145-f50664b252d1,Rayari_Rank3_IrradiatedPearls,Additional Resources For Research,5abbcbe8-8af1-4b76-8a85-631eeff5903d,BP_MISSIONREWARD_Rayari_RecoverItem_Irradiated,0.25,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Prism \""Deep Sea\"" Laser Shotgun""},{""weight"":1,""name"":""Prism \""Bonedust\"" Laser Shotgun""},{""weight"":1,""name"":""Prism \""Firesteel\"" Laser Shotgun""},{""weight"":1,""name"":""Prism Laser Shotgun""},{""weight"":1,""name"":""Stirling Exploration Suit""},{""weight"":1,""name"":""Siebe Helmet""},{""weight"":1,""name"":""Prism Laser Shotgun Battery (20 cap)""}]"
115dab47-1987-4317-8a8f-b9466976a7b6,Rayari_Rank3_YormandiEyes,Additional Resources For Research,0f03e098-cc68-4a14-abe8-7b17a8bec97e,BP_MISSIONREWARD_BountyHuntersGuild_PAF_EliminateSpecific,0.25,complete,blueprintmissionpools,"[{""weight"":1,""name"":""P8-AR Rifle""},{""weight"":1,""name"":""Palatino Arms""},{""weight"":1,""name"":""Palatino Core""},{""weight"":1,""name"":""Palatino Legs""},{""weight"":1,""name"":""Palatino Helmet""},{""weight"":1,""name"":""Palatino Arms Moonfall""},{""weight"":1,""name"":""Palatino Core Moonfall""},{""weight"":1,""name"":""Palatino Legs Moonfall""},{""weight"":1,""name"":""Palatino Helmet Moonfall""},{""weight"":1,""name"":""P8-AR Rifle Magazine (15 Cap)""}]"
d300992a-88ab-479c-b1d9-f135b2092b5b,CFP_Pyro_RegionB_E_ChainElimAll_1Cluster_ElimSpec,Alert: [LOCATION] under attack,bd54c374-923e-4095-96c1-3a76e857c35a,BP_MISSIONREWARD_CFP_ChainElim_1and2,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Karna \""Brimstone\"" Rifle""},{""weight"":1,""name"":""Artimex Core Lodestone""},{""weight"":1,""name"":""Artimex Arms Lodestone""},{""weight"":1,""name"":""Artimex Legs Lodestone""},{""weight"":1,""name"":""Artimex Helmet Lodestone""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
46590930-4039-d4e2-5f80-8059137a3bb8,Vaughn_Stanton1_EliminateBoss_EliminateCompetionWorkers,All Things Come To An End,6876ee7a-114b-4414-9af1-bfdcdd303204,BP_MISSIONREWARD_VaughnGenerator_EliminateBoss,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Pulverizer LMG""},{""weight"":1,""name"":""Tripledown Pistol""},{""weight"":1,""name"":""Citadel Arms Base""},{""weight"":1,""name"":""Citadel Legs Base""},{""weight"":1,""name"":""Citadel Core Base""},{""weight"":1,""name"":""Fortifier Helmet Base""},{""weight"":1,""name"":""Carnifex Armor Core""},{""weight"":1,""name"":""Carnifex Armor Legs""},{""weight"":1,""name"":""Carnifex Armor Legs""},{""weight"":1,""name"":""Pulverizer LMG Magazine (120 Cap)""},{""weight"":1,""name"":""Tripledown Pistol Magazine (12 Cap)""}]"
41d02f67-3abc-4a67-86bc-7037c2c4b2bd,Vaughn_Stanton1_EliminateSpecific_EliminateCompetionWorkers,All Things Come To An End,67a07f1a-ca8c-400d-984a-6088ecd3b482,BP_MISSIONREWARD_VaughnGenerator_EliminateSpecific,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Killshot Rifle""},{""weight"":1,""name"":""Deadrig Shotgun""},{""weight"":1,""name"":""Overlord Arms Supernova""},{""weight"":1,""name"":""Overlord Core Supernova""},{""weight"":1,""name"":""Overlord Legs Supernova""},{""weight"":1,""name"":""Overlord Helmet Supernova""},{""weight"":1,""name"":""Piecemeal Armor Arms""},{""weight"":1,""name"":""Piecemeal Armor Core""},{""weight"":1,""name"":""Piecemeal Armor Legs""},{""weight"":1,""name"":""Badami Helmet""},{""weight"":1,""name"":""Killshot Rifle Magazine (45 Cap)""},{""weight"":1,""name"":""Deadrig Shotgun Magazine (8 cap)""}]"
eacc9ce4-1675-4dad-b419-cab6b94e93b7,InterSec_Nyx_TSG_Solo_AssistShipInCombat,Assist People's Alliance Vessel Tranquility,ed1f79f8-28a6-4d86-9f47-ac7a8dda8564,BP_REWARDS_AssistShipInCombatA,1,complete,48blueprints,"[{""weight"":1,""name"":""Deadbolt I Cannon""},{""weight"":1,""name"":""Deadbolt II Cannon""},{""weight"":1,""name"":""Deadbolt III Cannon""},{""weight"":1,""name"":""ForceWall""},{""weight"":1,""name"":""CoverAll""},{""weight"":1,""name"":""FullBlock""}]"
eacc9ce4-1675-4dad-b419-cab6b94e93b7,InterSec_Nyx_TSG_Solo_AssistShipInCombat,Assist People's Alliance Vessel Tranquility,e7b17f94-74ef-4337-9aa9-11f25fbb4d2a,BP_REWARDS_AssistShipInCombatB,1,complete,48blueprints,"[{""weight"":1,""name"":""Tailwind Flight Suit""},{""weight"":1,""name"":""Tailwind Flight Helmet Green Streak""},{""weight"":1,""name"":""Tailwind Flight Helmet Blackbolt""}]"
9e21b3ba-2cd0-43c1-bcb7-3c9a6c20f0e1,CFP_Pyro_E_DerelictOutpostsCaves_EliminateAll,Assistance needed at [LOCATION],633d4069-c160-43d2-892d-2d8222261c20,BP_MISSIONREWARD_CFP_Outpost_RegionAB,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Karna Rifle""},{""weight"":1,""name"":""Artimex Arms""},{""weight"":1,""name"":""Artimex Core""},{""weight"":1,""name"":""Artimex Legs""},{""weight"":1,""name"":""Artimex Helmet""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
f83b5d86-edb1-4eee-83b9-6af438f62141,CFP_Pyro_RegionC_CFPOutpost_EliminateAll,Attack on CFP outpost,a2da9707-9859-4da0-9f4b-90e5afe45833,BP_MISSIONREWARD_CFP_Outpost_RegionC,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Karna Rifle""},{""weight"":1,""name"":""Artimex Core Canuto""},{""weight"":1,""name"":""Artimex Arms Canuto""},{""weight"":1,""name"":""Artimex Legs Canuto""},{""weight"":1,""name"":""Artimex Helmet Canuto""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
00f6bc40-ad77-4404-a3b7-8e5cabb19c00,HH_Pyro_RegionC_HHOutpost_EliminateAll,Back up needed at outpost,d10c81ec-fc38-4f3e-bb2d-ccea0d10c889,BP_MISSIONREWARD_HeadHunters_MercenaryFPS_EliminateALL_RegionCD,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Yubarev Pistol""},{""weight"":1,""name"":""Yubarev \""Mirage\"" Pistol""},{""weight"":1,""name"":""Yubarev \""Igniter\"" Pistol""},{""weight"":1,""name"":""DustUp Arms Tactical""},{""weight"":1,""name"":""DustUp Core Tactical""},{""weight"":1,""name"":""DustUp Legs Tactical""},{""weight"":1,""name"":""DustUp Helmet Tactical""},{""weight"":1,""name"":""Yubarev Pistol Battery (10 cap)""}]"
92e538af-c256-412a-98c8-d75115f8f39c,BitZeros_BlackBoxRecovery_Nyx_Super,Bad at Goodbyes,4937f5e9-f42e-4d8a-a6c4-96517028c548,BP_MISSIONREWARD_BitZeros_BlackBoxRecovery,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Lumin V SMG""},{""weight"":1,""name"":""Arrowhead Sniper Rifle""},{""weight"":1,""name"":""Aves Arms""},{""weight"":1,""name"":""Aves Core""},{""weight"":1,""name"":""Aves Legs""},{""weight"":1,""name"":""Aves Helmet""},{""weight"":1,""name"":""Aves Shrike Core""},{""weight"":1,""name"":""Aves Shrike Arms""},{""weight"":1,""name"":""Aves Shrike Legs""},{""weight"":1,""name"":""Aves Shrike Helmet""},{""weight"":1,""name"":""Lumin V SMG Battery (45 cap)""},{""weight"":1,""name"":""Arrowhead Sniper Rifle Battery (16 cap)""}]"
c498dac9-9849-4ab3-bf25-2f554a935d7a,BitZeros_BlackBoxRecovery_Stanton_Super,Bad at Goodbyes,4937f5e9-f42e-4d8a-a6c4-96517028c548,BP_MISSIONREWARD_BitZeros_BlackBoxRecovery,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Lumin V SMG""},{""weight"":1,""name"":""Arrowhead Sniper Rifle""},{""weight"":1,""name"":""Aves Arms""},{""weight"":1,""name"":""Aves Core""},{""weight"":1,""name"":""Aves Legs""},{""weight"":1,""name"":""Aves Helmet""},{""weight"":1,""name"":""Aves Shrike Core""},{""weight"":1,""name"":""Aves Shrike Arms""},{""weight"":1,""name"":""Aves Shrike Legs""},{""weight"":1,""name"":""Aves Shrike Helmet""},{""weight"":1,""name"":""Lumin V SMG Battery (45 cap)""},{""weight"":1,""name"":""Arrowhead Sniper Rifle Battery (16 cap)""}]"
f912aaa1-24d5-4f6c-b89f-00dc201e5c98,BitZeros_RecoverItem_Nyx_Blackbox_1Box,Bleeding Edge Tech,1e31d7e8-3033-4c98-a477-c474810d48c1,BP_MISSIONREWARD_RDC_Exclusive,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""R97 \""Kismet\"" Shotgun""},{""weight"":1,""name"":""R97 \""Righteous\"" Shotgun""},{""weight"":1,""name"":""Monde Arms Delta Camo""},{""weight"":1,""name"":""Monde Legs Delta Camo""},{""weight"":1,""name"":""Monde Core Delta Camo""},{""weight"":1,""name"":""Monde Helmet Delta Camo""},{""weight"":1,""name"":""Monde Helmet Hemlock Camo""},{""weight"":1,""name"":""Monde Legs Hemlock Camo""},{""weight"":1,""name"":""Monde Core Hemlock Camo""},{""weight"":1,""name"":""Monde Arms Hemlock Camo""},{""weight"":1,""name"":""R97 Shotgun Magazine (18 cap)""}]"
f912aaa1-24d5-4f6c-b89f-00dc201e5c98,BitZeros_RecoverItem_Nyx_Blackbox_1Box,Bleeding Edge Tech,fa0be2ae-124b-4505-a45d-80175c8f0b37,BP_MISSIONREWARD_BitZeros_RecoverItem_PyroNyx,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Custodian SMG""},{""weight"":1,""name"":""Custodian \""Midnight\"" SMG""},{""weight"":1,""name"":""Custodian \""Scorched\"" SMG""},{""weight"":1,""name"":""Arden-SL Arms""},{""weight"":1,""name"":""Arden-SL Core""},{""weight"":1,""name"":""Arden-SL Legs""},{""weight"":1,""name"":""Arden-SL Helmet""},{""weight"":1,""name"":""Custodian SMG Magazine (60 cap)""}]"
3a5746d9-8691-4c79-8143-40686750c2d7,BitZeros_RecoverItem_Stanton_Blackbox_1Box,Bleeding Edge Tech,636a76a2-0fbb-4f7f-aa69-7187f84aa961,BP_MISSIONREWARD_BitZeros_RecoverItem_Stanton,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Lumin V SMG""},{""weight"":1,""name"":""Inquisitor Core Black""},{""weight"":1,""name"":""Inquisitor Arms Black""},{""weight"":1,""name"":""Inquisitor Legs Black""},{""weight"":1,""name"":""Morningstar Helmet Icefall""},{""weight"":1,""name"":""Inquisitor Core Grey""},{""weight"":1,""name"":""Inquisitor Arms Grey""},{""weight"":1,""name"":""Inquisitor Legs Grey""},{""weight"":1,""name"":""Lumin V SMG Battery (45 cap)""}]"
1be73883-dc91-42e8-8c37-db3b925cebe3,HH_Pyro_RegionB_VH_TheGoldenRiviera_EliminateAll,Block XenoThreat Expansion,e9947de1-6160-4d62-a319-2f4693140c88,BP_MISSIONREWARD_HeadHunters_MercenaryFPS_EliminateALL_RegionAB,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Atzkav Sniper Rifle""},{""weight"":1,""name"":""Atzkav \""Igniter\"" Sniper Rifle""},{""weight"":1,""name"":""Atzkav \""Mirage\"" Sniper Rifle""},{""weight"":1,""name"":""Calico Arms Tactical""},{""weight"":1,""name"":""Calico Core Tactical""},{""weight"":1,""name"":""Calico Legs Tactical""},{""weight"":1,""name"":""Calico Helmet Tactical""},{""weight"":1,""name"":""Atzkav Sniper Rifle Battery (8 cap)""}]"
57333cdf-fae8-439b-9701-cc4dd1978412,NorthRock_Stanton1_EliminateBoss_NoNonHostiles,Bounty Assignment: [TARGET] (HRT),ce014e33-cfcb-45e9-a12f-06f9baff9db2,BP_MISSIONREWARD_NorthRockFPSKill_EliminateBoss,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""F55 LMG""},{""weight"":1,""name"":""LH86 Pistol""},{""weight"":1,""name"":""Defiance Arms Tactical""},{""weight"":1,""name"":""Defiance Core Tactical""},{""weight"":1,""name"":""Defiance Legs Tactical""},{""weight"":1,""name"":""Defiance Helmet Tactical""},{""weight"":1,""name"":""Lynx Arms""},{""weight"":1,""name"":""Lynx Legs""},{""weight"":1,""name"":""Lynx Core""},{""weight"":1,""name"":""Oracle Helmet""},{""weight"":1,""name"":""F55 LMG Magazine (150 cap)""},{""weight"":1,""name"":""F55 LMG Magazine (150 cap)""}]"
4d51db6a-ec13-dad7-6f58-0cd8fe90bf89,NorthRock_Stanton1_EliminateBoss_Standard,Bounty Assignment: [TARGET] (HRT),ce014e33-cfcb-45e9-a12f-06f9baff9db2,BP_MISSIONREWARD_NorthRockFPSKill_EliminateBoss,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""F55 LMG""},{""weight"":1,""name"":""LH86 Pistol""},{""weight"":1,""name"":""Defiance Arms Tactical""},{""weight"":1,""name"":""Defiance Core Tactical""},{""weight"":1,""name"":""Defiance Legs Tactical""},{""weight"":1,""name"":""Defiance Helmet Tactical""},{""weight"":1,""name"":""Lynx Arms""},{""weight"":1,""name"":""Lynx Legs""},{""weight"":1,""name"":""Lynx Core""},{""weight"":1,""name"":""Oracle Helmet""},{""weight"":1,""name"":""F55 LMG Magazine (150 cap)""},{""weight"":1,""name"":""F55 LMG Magazine (150 cap)""}]"
94be848a-e2a8-4a3e-99f9-f88e1b2a4a7a,CFP_Pyro_RegionA_CFPOutpost_Stage1_RegionLink_ToRegionB_EliminateAll,Call for Help: [LOCATION],633d4069-c160-43d2-892d-2d8222261c20,BP_MISSIONREWARD_CFP_Outpost_RegionAB,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Karna Rifle""},{""weight"":1,""name"":""Artimex Arms""},{""weight"":1,""name"":""Artimex Core""},{""weight"":1,""name"":""Artimex Legs""},{""weight"":1,""name"":""Artimex Helmet""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
e63fa30b-1e93-4d1a-bee8-28f359640bdb,CFP_Pyro_RegionC_CFPOutpost_Stage1_RegionLink_ToRegionA_EliminateAll,Call for Help: [LOCATION],a2da9707-9859-4da0-9f4b-90e5afe45833,BP_MISSIONREWARD_CFP_Outpost_RegionC,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Karna Rifle""},{""weight"":1,""name"":""Artimex Core Canuto""},{""weight"":1,""name"":""Artimex Arms Canuto""},{""weight"":1,""name"":""Artimex Legs Canuto""},{""weight"":1,""name"":""Artimex Helmet Canuto""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
7a5ecb39-de87-474b-8941-cc61cc005132,CFP_Pyro_RegionD_CFPOutpost_Stage1_RegionLink_ToRegionA_EliminateAll,Call for Help: [LOCATION],bd54c374-923e-4095-96c1-3a76e857c35a,BP_MISSIONREWARD_CFP_ChainElim_1and2,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Karna \""Brimstone\"" Rifle""},{""weight"":1,""name"":""Artimex Core Lodestone""},{""weight"":1,""name"":""Artimex Arms Lodestone""},{""weight"":1,""name"":""Artimex Legs Lodestone""},{""weight"":1,""name"":""Artimex Helmet Lodestone""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
d78aeb05-10f8-4314-9b98-e13f1264140a,CFP_Pyro_RegionB_VH_ChainElimAll_3Cluster_ElimSpec_XTAttack,Campaign to reclaim XenoThreat outposts,6a166ec8-afd6-4e50-82aa-8b7533f82b41,BP_MISSIONREWARD_CFP_ChainElim_3,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Karna \""Fate\"" Rifle""},{""weight"":1,""name"":""Artimex Core (Modified)""},{""weight"":1,""name"":""Artimex Arms (Modified)""},{""weight"":1,""name"":""Karna Rifle Battery (35 cap)""}]"
a33c1bf7-2685-4fe8-96d2-aaf33c2fce12,FoxwellEnforcement_EliminateAll_NonHostiles,Carefully Clear Site,5b74b911-ef2e-4bcd-8767-84abdc6bf6f9,BP_MISSIONREWARD_FoxwellEnforcement_Generator,1,complete,blueprintmissionpools,"[{""weight"":1,""name"":""Antium Helmet Jet""},{""weight"":1,""name"":""Antium Core Maroon""},{""weight"":1,""name"":""Antium Legs Maroon""},{""weight"":1,""name"":""Antium Helmet Maroon""},{""weight"":1,""name"":""Antium Helmet Moss Camo""},{""weight"":1,""name"":""Antium Arms Moss Camo""},{""weight"":1,""name"":""Antium Core Moss Camo""},{""weight"":1,""name"":""Antium Legs Moss Camo""}]"
4472405b-dc81-4b7e-8845-bbd4b66554cf,HaulCargo_AToB_Interstellar_Small_SunB_GolDMed_Intro,Cargo Hauling Opportunity with Ling Hauling,8e69e4bd-3b6a-42a0-8b8b-808eede34d29,BP_REWARDS_LingHard,1,complete,48blueprints,"[{""weight"":1,""name"":""Spectre""},{""weight"":1,""name"":""Zephyr""},{""weight"":1,""name"":""Bolt""},{""weight"":1,""name"":""Spicule""},{""weight"":1,""name"":""Guardian""},{""weight"":1,""name"":""Citadel""},{""weight"":1,""name"":""Barbican""}]"
f7cb7b85-10ca-4e4d-b874-082611618939,HaulCargo_Multi2ToSingle_Interstellar_Medium_Souv_Intro,Cargo Hauling Opportunity with Ling Hauling,8e69e4bd-3b6a-42a0-8b8b-808eede34d29,BP_REWARDS_LingHard,1,complete,48blueprints,"[{""weight"":1,""name"":""Spectre""},{""weight"":1,""name"":""Zephyr""},{""weight"":1,""name"":""Bolt""},{""weight"":1,""name"":""Spicule""},{""weight"":1,""name"":""Guardian""},{""weight"":1,""name"":""Citadel""},{""weight"":1,""name"":""Barbican""}]"
