id,debugName,category,missionType,missionTypeKey,title,titleKey,description,descriptionKey,descriptionLocKey,rewardUEC,timeToComplete,canBeShared,illegal,factionGuid,locations,destinations,prerequisites,tokenSubstitutions,minStanding,maxStanding,blueprintRewards,isBlueprintReward,isBlueprintChainPrerequisite,blueprintChainDepth
27004406-b524-4f02-8cf3-f2f627bdf233,HaulCargo_AToB_Processed_Mixed_PressIceProcFood_Stanton4_SmallGrade2,,Hauling - Stellar,,Junior Rank - Direct Small Cargo Haul,@Covalex_HaulCargo_AToB_title,"Hello,\n\nNeed a contractor for a simple cargo haul going from a freight elevator at <EM4>[LOCATION]</EM4> to a freight elevator at <EM4>[DESTINATION]</EM4>. At most the containers will be <EM4>4 SCU</EM4> in size. \n\nAlso, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along. \n\nAny chance you’re available to take care of it for us?\n\n[SIGN_OFF]\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",@HaulCargo_AtoB_desc,Covalex_HaulCargo_AToB_desc_01,49500,,true,false,3b2f7882-73cc-41a4-9dce-f188d927e905,,,"{""location"":null}","{""CargoRouteToken"":""@HaulCargo_CargoRoute_Solar"",""CargoGradeToken"":""@HaulCargo_CargoGrade_Small"",""ReputationRank"":""@RepStanding_TransportGuild_Rank2"",""MissionMaxSCUSize"":""@FreightElevator_4SCU""}","{""guid"":""a2e76ff9-a8d9-46ee-9063-570cd2a06678"",""name"":""Junior"",""minReputation"":250,""nameKey"":""RepStanding_TransportGuild_Rank2""}",,,false,false,
1648e49b-8cf1-4133-b529-4040479dcb58,HaulCargo_AToB_Processed_Mixed_QTFuelHydroFuelShipAmmo_Stanton1_SmallGrade,,Hauling - Local,,Junior Rank - Direct Small Cargo Haul,@Covalex_HaulCargo_AToB_title,"Hello,\n\nNeed a contractor for a simple cargo haul going from a freight elevator at <EM4>[LOCATION]</EM4> to a freight elevator at <EM4>[DESTINATION]</EM4>. At most the containers will be <EM4>4 SCU</EM4> in size. \n\nAlso, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along. \n\nAny chance you’re available to take care of it for us?\n\n[SIGN_OFF]\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",@HaulCargo_AtoB_desc,Covalex_HaulCargo_AToB_desc_01,60750,,true,false,3b2f7882-73cc-41a4-9dce-f188d927e905,"[""35c3ed47bd36""]",,"{""location"":[{""guid"":""551af60b-7727-4936-acc7-763d25d7a1de"",""name"":""Hurston"",""navIcon"":""Planet"",""star"":{""guid"":""34ff378f-faee-47bb-b5fe-f505e665c5ca"",""name"":""Stanton"",""navIcon"":""Star""}}]}","{""CargoRouteToken"":""@HaulCargo_CargoRoute_Local"",""CargoGradeToken"":""@HaulCargo_CargoGrade_Small"",""ReputationRank"":""@RepStanding_TransportGuild_Rank2"",""MissionMaxSCUSize"":""@FreightElevator_4SCU""}","{""guid"":""a2e76ff9-a8d9-46ee-9063-570cd2a06678"",""name"":""Junior"",""minReputation"":250,""nameKey"":""RepStanding_TransportGuild_Rank2""}",,,false,false,
cbd6dd27-bc3a-490d-a699-03e05c5fe4b0,HaulCargo_AToB_Processed_PressurizedIce_Stanton_SmallGrade,,Hauling - Stellar,,Junior Rank - Direct Small Cargo Haul,@Covalex_HaulCargo_AToB_title,"Hello,\n\nNeed a contractor for a simple cargo haul going from a freight elevator at <EM4>[LOCATION]</EM4> to a freight elevator at <EM4>[DESTINATION]</EM4>. At most the containers will be <EM4>4 SCU</EM4> in size. \n\nAlso, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along. \n\nAny chance you’re available to take care of it for us?\n\n[SIGN_OFF]\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",@HaulCargo_AtoB_desc,Covalex_HaulCargo_AToB_desc_01,52250,,true,false,3b2f7882-73cc-41a4-9dce-f188d927e905,"[""32d25a8fa1b9""]",,"{""location"":[{""guid"":""34ff378f-faee-47bb-b5fe-f505e665c5ca"",""name"":""Stanton"",""navIcon"":""Star""}]}","{""CargoRouteToken"":""@HaulCargo_CargoRoute_Solar"",""CargoGradeToken"":""@HaulCargo_CargoGrade_Small"",""ReputationRank"":""@RepStanding_TransportGuild_Rank2"",""MissionMaxSCUSize"":""@FreightElevator_4SCU""}","{""guid"":""a2e76ff9-a8d9-46ee-9063-570cd2a06678"",""name"":""Junior"",""minReputation"":250,""nameKey"":""RepStanding_TransportGuild_Rank2""}",,,false,false,
5d8a3a27-9378-420c-8044-b0eb54b68baf,HaulCargo_AToB_Processed_PressurizedIce_Stanton2_SmallGrade,,Hauling - Planetary,,Junior Rank - Direct Small Cargo Haul,@Covalex_HaulCargo_AToB_title,"Hello,\n\nNeed a contractor for a simple cargo haul going from a freight elevator at <EM4>[LOCATION]</EM4> to a freight elevator at <EM4>[DESTINATION]</EM4>. At most the containers will be <EM4>4 SCU</EM4> in size. \n\nAlso, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along. \n\nAny chance you’re available to take care of it for us?\n\n[SIGN_OFF]\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",@HaulCargo_AtoB_desc,Covalex_HaulCargo_AToB_desc_01,53500,,true,false,3b2f7882-73cc-41a4-9dce-f188d927e905,"[""11a4696ac43c""]",,"{""location"":[{""guid"":""c15033ab-2eb3-4d6d-b882-0cb336e67ed8"",""name"":""Crusader"",""navIcon"":""Planet"",""star"":{""guid"":""34ff378f-faee-47bb-b5fe-f505e665c5ca"",""name"":""Stanton"",""navIcon"":""Star""}}]}","{""CargoRouteToken"":""@HaulCargo_CargoRoute_Planetary"",""CargoGradeToken"":""@HaulCargo_CargoGrade_Small"",""ReputationRank"":""@RepStanding_TransportGuild_Rank2"",""MissionMaxSCUSize"":""@FreightElevator_4SCU""}","{""guid"":""a2e76ff9-a8d9-46ee-9063-570cd2a06678"",""name"":""Junior"",""minReputation"":250,""nameKey"":""RepStanding_TransportGuild_Rank2""}",,,false,false,
0c9b4da4-731e-47ce-8fd2-6984d6200a4a,HaulCargo_AToB_Processed_Stims_Stanton1_SmallGrade2,,Hauling - Local,,Junior Rank - Direct Small Cargo Haul,@Covalex_HaulCargo_AToB_title,"Hello,\n\nNeed a contractor for a simple cargo haul going from a freight elevator at <EM4>[LOCATION]</EM4> to a freight elevator at <EM4>[DESTINATION]</EM4>. At most the containers will be <EM4>4 SCU</EM4> in size. \n\nAlso, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along. \n\nAny chance you’re available to take care of it for us?\n\n[SIGN_OFF]\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",@HaulCargo_AtoB_desc,Covalex_HaulCargo_AToB_desc_01,52500,,true,false,3b2f7882-73cc-41a4-9dce-f188d927e905,"[""35c3ed47bd36""]",,"{""location"":[{""guid"":""551af60b-7727-4936-acc7-763d25d7a1de"",""name"":""Hurston"",""navIcon"":""Planet"",""star"":{""guid"":""34ff378f-faee-47bb-b5fe-f505e665c5ca"",""name"":""Stanton"",""navIcon"":""Star""}}]}","{""CargoRouteToken"":""@HaulCargo_CargoRoute_Local"",""CargoGradeToken"":""@HaulCargo_CargoGrade_Small"",""ReputationRank"":""@RepStanding_TransportGuild_Rank2"",""MissionMaxSCUSize"":""@FreightElevator_4SCU""}","{""guid"":""a2e76ff9-a8d9-46ee-9063-570cd2a06678"",""name"":""Junior"",""minReputation"":250,""nameKey"":""RepStanding_TransportGuild_Rank2""}",,,false,false,
98e55f87-44fb-47c9-97fd-262cc9251a64,HaulCargo_AToB_RawOre_Iron_Stanton1_SmallGrade,,Hauling - Local,,Junior Rank - Direct Small Cargo Haul,@Covalex_HaulCargo_AToB_title,"Hey,\n\nA Hurston logistics manager just requested priority pick up from their facility. Sounds like they struck a new vein of ore and need to make room for what they're extracting.\n\nThe raw ore needs to be moved from a freight elevator at <EM4>[LOCATION]</EM4> to a freight elevator at <EM4>[DESTINATION]</EM4>. Will be containers <EM4>4 SCU</EM4> or smaller. Sound like something you could handle? \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",@Covalex_HaulCargo_AtoB_desc_RawOre_Stanton1,Covalex_HaulCargo_AtoB_desc_RawOre_Stanton1,52500,,true,false,3b2f7882-73cc-41a4-9dce-f188d927e905,"[""35c3ed47bd36""]",,"{""location"":[{""guid"":""551af60b-7727-4936-acc7-763d25d7a1de"",""name"":""Hurston"",""navIcon"":""Planet"",""star"":{""guid"":""34ff378f-faee-47bb-b5fe-f505e665c5ca"",""name"":""Stanton"",""navIcon"":""Star""}}]}","{""CargoRouteToken"":""@HaulCargo_CargoRoute_Local"",""CargoGradeToken"":""@HaulCargo_CargoGrade_Small"",""ReputationRank"":""@RepStanding_TransportGuild_Rank2"",""MissionMaxSCUSize"":""@FreightElevator_4SCU""}","{""guid"":""a2e76ff9-a8d9-46ee-9063-570cd2a06678"",""name"":""Junior"",""minReputation"":250,""nameKey"":""RepStanding_TransportGuild_Rank2""}",,,false,false,
c31e88f3-32ae-49bc-8b5e-dabb106f3b75,HaulCargo_AToB_Waste_Mixed_ScrapWaste_Stanton4_SmallGrade,,Hauling - Local,,Junior Rank - Direct Small Cargo Haul,@Covalex_HaulCargo_AToB_title,"Hello,\n\nNeed a contractor for a simple cargo haul going from a freight elevator at <EM4>[LOCATION]</EM4> to a freight elevator at <EM4>[DESTINATION]</EM4>. At most the containers will be <EM4>4 SCU</EM4> in size. \n\nAlso, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along. \n\nAny chance you’re available to take care of it for us?\n\n[SIGN_OFF]\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",@HaulCargo_AtoB_desc,Covalex_HaulCargo_AToB_desc_01,52500,,true,false,3b2f7882-73cc-41a4-9dce-f188d927e905,"[""15a181728888""]",,"{""location"":[{""guid"":""5a529db7-1a4e-45b0-bdcb-a5a0c7a7fc57"",""name"":""microTech"",""navIcon"":""Planet"",""star"":{""guid"":""34ff378f-faee-47bb-b5fe-f505e665c5ca"",""name"":""Stanton"",""navIcon"":""Star""}}]}","{""CargoRouteToken"":""@HaulCargo_CargoRoute_Local"",""CargoGradeToken"":""@HaulCargo_CargoGrade_Small"",""ReputationRank"":""@RepStanding_TransportGuild_Rank2"",""MissionMaxSCUSize"":""@FreightElevator_4SCU""}","{""guid"":""a2e76ff9-a8d9-46ee-9063-570cd2a06678"",""name"":""Junior"",""minReputation"":250,""nameKey"":""RepStanding_TransportGuild_Rank2""}",,,false,false,
42a3aff9-66c5-43e6-b270-c15e07746715,HaulCargo_AToB_Waste_Scrap_Stanton1_SmallGrade1,,Hauling - Local,,Junior Rank - Direct Small Cargo Haul,@Covalex_HaulCargo_AToB_title,"Hello,\n\nThere’s some junk waiting at a freight elevator in <EM4>[LOCATION]</EM4> that needs to go to a freight elevator at <EM4>[DESTINATION]</EM4> for processing. I've confirmed that the containers won't be bigger than <EM4>4 SCU</EM4>. \n\nMy mom would’ve loved this run. She’s one of those who thinks every scrapyard is filled with hidden treasures. Can’t even tell you how many hours I spent bored out of my mind following her around one. If that’s your thing, here’s a chance to actually make credits going to one.\n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n \nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",@Covalex_HaulCargo_AToB_Scrap,Covalex_HaulCargo_AToB_Scrap,52500,,true,false,3b2f7882-73cc-41a4-9dce-f188d927e905,"[""35c3ed47bd36""]",,"{""location"":[{""guid"":""551af60b-7727-4936-acc7-763d25d7a1de"",""name"":""Hurston"",""navIcon"":""Planet"",""star"":{""guid"":""34ff378f-faee-47bb-b5fe-f505e665c5ca"",""name"":""Stanton"",""navIcon"":""Star""}}]}","{""CargoRouteToken"":""@HaulCargo_CargoRoute_Local"",""CargoGradeToken"":""@HaulCargo_CargoGrade_Small"",""ReputationRank"":""@RepStanding_TransportGuild_Rank2"",""MissionMaxSCUSize"":""@FreightElevator_4SCU""}","{""guid"":""a2e76ff9-a8d9-46ee-9063-570cd2a06678"",""name"":""Junior"",""minReputation"":250,""nameKey"":""RepStanding_TransportGuild_Rank2""}",,,false,false,
59df1ef5-a562-4068-b469-99ec912ab557,HaulCargo_Multi2ToSingle_Waste_Waste_Stanton1_SmallGrade,,Hauling - Planetary,,Junior Rank - Extra Small Cargo Haul,@Covalex_HaulCargo_MultiToSingle_title,"Hello!\n\nThere’s a load of cargo (<EM4>1 SCU</EM4> or smaller) that needs to be delivered to a freight elevator at <EM4>[DESTINATION]</EM4>. The only thing is that the cargo is spread across a few locations, which I’ve listed out below.  \n\nPICK UP LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[LOCATION]</EM4>\n- Freight elevator at <EM4>[LOCATION1]</EM4>\n\nMakes no difference what order you grab the stuff, as long as it’s all delivered.\n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\n[SIGN_OFF]\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",@HaulCargo_MultiToSingle_desc,Covalex_HaulCargo_MultiToSingle_desc_01,76750,,true,false,3b2f7882-73cc-41a4-9dce-f188d927e905,"[""35c3ed47bd36""]",,"{""location"":[{""guid"":""551af60b-7727-4936-acc7-763d25d7a1de"",""name"":""Hurston"",""navIcon"":""Planet"",""star"":{""guid"":""34ff378f-faee-47bb-b5fe-f505e665c5ca"",""name"":""Stanton"",""navIcon"":""Star""}}]}","{""CargoRouteToken"":""@HaulCargo_CargoRoute_Planetary"",""CargoGradeToken"":""@HaulCargo_CargoGrade_ExtraSmall"",""ReputationRank"":""@RepStanding_TransportGuild_Rank2"",""MissionMaxSCUSize"":""@FreightElevator_1SCU"",""MultiToSingleToken"":""@HaulCargo_2_MultiToSingleToken""}","{""guid"":""a2e76ff9-a8d9-46ee-9063-570cd2a06678"",""name"":""Junior"",""minReputation"":250,""nameKey"":""RepStanding_TransportGuild_Rank2""}",,,false,false,
0f1d3f57-30fb-4c55-a137-6d05db5fd834,HaulCargo_Multi2ToSingle_Waste_Waste_Stanton1_SupplyGrade,,Hauling - Planetary,,Junior Rank - Medium Cargo Haul,@Covalex_HaulCargo_MultiToSingle_title,"Hi,\n\nNeed the trash collected from a few Hurston locations and then taken to a freight elevator at <EM4>[DESTINATION]</EM4>. Don't worry, none of the containers are bigger than <EM4>8 SCU</EM4>.\n\nPICK UP LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[LOCATION]</EM4>\n- Freight elevator at <EM4>[LOCATION1]</EM4>\n\nFun fact for you. Hurston is the only planet in Stanton that doesn’t separate their trash and scrap. One of their workers told me that the company did a cost-benefit analysis on it decades ago that determined it wasn’t worth putting a planet-wide system in place to facilitate it. Isn’t that the most Hurston thing ever?   \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",@Covalex_HaulCargo_MultiToSingle_Waste_Waste_Stanton1,Covalex_HaulCargo_MultiToSingle_Waste_Waste_Stanton1,71250,,true,false,3b2f7882-73cc-41a4-9dce-f188d927e905,"[""35c3ed47bd36""]",,"{""location"":[{""guid"":""551af60b-7727-4936-acc7-763d25d7a1de"",""name"":""Hurston"",""navIcon"":""Planet"",""star"":{""guid"":""34ff378f-faee-47bb-b5fe-f505e665c5ca"",""name"":""Stanton"",""navIcon"":""Star""}}]}","{""CargoRouteToken"":""@HaulCargo_CargoRoute_Planetary"",""CargoGradeToken"":""@HaulCargo_CargoGrade_Supply"",""ReputationRank"":""@RepStanding_TransportGuild_Rank2"",""MissionMaxSCUSize"":""@FreightElevator_8SCU"",""MultiToSingleToken"":""@HaulCargo_2_MultiToSingleToken""}","{""guid"":""a2e76ff9-a8d9-46ee-9063-570cd2a06678"",""name"":""Junior"",""minReputation"":250,""nameKey"":""RepStanding_TransportGuild_Rank2""}",,,false,false,
3638431c-6506-47da-84d4-32d722bacad9,HaulCargo_SingleToMulti2_RefinedOre_Aluminium_Stanton_SupplyGrade,,Hauling - Stellar,,Junior Rank - Medium Cargo Haul,@Covalex_HaulCargo_SingleToMulti_title,"Hi there,\n\nThe refinery at <EM4>[LOCATION]</EM4> has been busy. They’ve processed a bunch of <EM4>Aluminum</EM4> into containers <EM4>8 SCU</EM4> or smaller, and are looking to get it shipped out from a freight elevator. I just checked with the LEOs to see which ones needed this stuff and was able to put together this run.  \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n\nShould be an easy run for you, if you’re free. \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",@Covalex_HaulCargo_SingleToMulti_RefinedOre,Covalex_HaulCargo_SingleToMulti_RefinedOre,66750,,true,false,3b2f7882-73cc-41a4-9dce-f188d927e905,"[""32d25a8fa1b9""]",,"{""location"":[{""guid"":""34ff378f-faee-47bb-b5fe-f505e665c5ca"",""name"":""Stanton"",""navIcon"":""Star""}]}","{""CargoRouteToken"":""@HaulCargo_CargoRoute_Solar"",""CargoGradeToken"":""@HaulCargo_CargoGrade_Supply"",""ReputationRank"":""@RepStanding_TransportGuild_Rank2"",""MissionMaxSCUSize"":""@FreightElevator_8SCU"",""SingleToMultiToken"":""@HaulCargo_2_SingleToMultiToken"",""Item"":""@items_commodities_aluminum""}","{""guid"":""a2e76ff9-a8d9-46ee-9063-570cd2a06678"",""name"":""Junior"",""minReputation"":250,""nameKey"":""RepStanding_TransportGuild_Rank2""}",,,false,false,
1fe77d3d-35b2-4a74-8f5e-198c3fcb7004,HaulCargo_SingleToMulti2_RefinedOre_Aluminium_Stanton_SupplyGrade1,,Hauling - Stellar,,Junior Rank - Medium Cargo Haul,@Covalex_HaulCargo_SingleToMulti_title,"Hi there,\n\nThe refinery at <EM4>[LOCATION]</EM4> has been busy. They’ve processed a bunch of <EM4>Aluminum</EM4> into containers <EM4>8 SCU</EM4> or smaller, and are looking to get it shipped out from a freight elevator. I just checked with the LEOs to see which ones needed this stuff and was able to put together this run.  \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n\nShould be an easy run for you, if you’re free. \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",@Covalex_HaulCargo_SingleToMulti_RefinedOre,Covalex_HaulCargo_SingleToMulti_RefinedOre,64250,,true,false,3b2f7882-73cc-41a4-9dce-f188d927e905,"[""32d25a8fa1b9""]",,"{""location"":[{""guid"":""34ff378f-faee-47bb-b5fe-f505e665c5ca"",""name"":""Stanton"",""navIcon"":""Star""}]}","{""CargoRouteToken"":""@HaulCargo_CargoRoute_Solar"",""CargoGradeToken"":""@HaulCargo_CargoGrade_Supply"",""ReputationRank"":""@RepStanding_TransportGuild_Rank2"",""MissionMaxSCUSize"":""@FreightElevator_8SCU"",""SingleToMultiToken"":""@HaulCargo_2_SingleToMultiToken"",""Item"":""@items_commodities_aluminum""}","{""guid"":""a2e76ff9-a8d9-46ee-9063-570cd2a06678"",""name"":""Junior"",""minReputation"":250,""nameKey"":""RepStanding_TransportGuild_Rank2""}",,,false,false,
c79a721c-3e35-45a6-87b7-ef8616b638b2,HaulCargo_SingleToMulti2_RefinedOre_Quartz_Stanton_SupplyGrade,,Hauling - Stellar,,Junior Rank - Medium Cargo Haul,@Covalex_HaulCargo_SingleToMulti_title,"Hi there,\n\nThe refinery at <EM4>[LOCATION]</EM4> has been busy. They’ve processed a bunch of <EM4>Quartz</EM4> into containers <EM4>8 SCU</EM4> or smaller, and are looking to get it shipped out from a freight elevator. I just checked with the LEOs to see which ones needed this stuff and was able to put together this run.  \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n\nShould be an easy run for you, if you’re free. \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",@Covalex_HaulCargo_SingleToMulti_RefinedOre,Covalex_HaulCargo_SingleToMulti_RefinedOre,64500,,true,false,3b2f7882-73cc-41a4-9dce-f188d927e905,"[""32d25a8fa1b9""]",,"{""location"":[{""guid"":""34ff378f-faee-47bb-b5fe-f505e665c5ca"",""name"":""Stanton"",""navIcon"":""Star""}]}","{""CargoRouteToken"":""@HaulCargo_CargoRoute_Solar"",""CargoGradeToken"":""@HaulCargo_CargoGrade_Supply"",""ReputationRank"":""@RepStanding_TransportGuild_Rank2"",""MissionMaxSCUSize"":""@FreightElevator_8SCU"",""SingleToMultiToken"":""@HaulCargo_2_SingleToMultiToken"",""Item"":""@items_commodities_quartz""}","{""guid"":""a2e76ff9-a8d9-46ee-9063-570cd2a06678"",""name"":""Junior"",""minReputation"":250,""nameKey"":""RepStanding_TransportGuild_Rank2""}",,,false,false,
37866746-0c4a-4d4f-bb62-c1abb775d882,HaulCargo_SingleToMulti2_RefinedOre_Quartz_Stanton_SupplyGrade1,,Hauling - Stellar,,Junior Rank - Medium Cargo Haul,@Covalex_HaulCargo_SingleToMulti_title,"Hi there,\n\nThe refinery at <EM4>[LOCATION]</EM4> has been busy. They’ve processed a bunch of <EM4>Quartz</EM4> into containers <EM4>8 SCU</EM4> or smaller, and are looking to get it shipped out from a freight elevator. I just checked with the LEOs to see which ones needed this stuff and was able to put together this run.  \n\nDROP OFF LOCATIONS (ANY ORDER)\n\n- Freight elevator at <EM4>[DESTINATION]</EM4>\n- Freight elevator at <EM4>[DESTINATION1]</EM4>\n\nShould be an easy run for you, if you’re free. \n\nBy the way, we strongly encourage contractors to bring a <EM4>handheld tractor beam</EM4> along.   \n\nThanks in advance for ensuring prompt service,\n\nChase Hewitt\nJr. Logistics Coordinator\nCovalex Shipping  \n'Anything you need, anywhere you need it.'\n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",@Covalex_HaulCargo_SingleToMulti_RefinedOre,Covalex_HaulCargo_SingleToMulti_RefinedOre,68250,,true,false,3b2f7882-73cc-41a4-9dce-f188d927e905,"[""32d25a8fa1b9""]",,"{""location"":[{""guid"":""34ff378f-faee-47bb-b5fe-f505e665c5ca"",""name"":""Stanton"",""navIcon"":""Star""}]}","{""CargoRouteToken"":""@HaulCargo_CargoRoute_Solar"",""CargoGradeToken"":""@HaulCargo_CargoGrade_Supply"",""ReputationRank"":""@RepStanding_TransportGuild_Rank2"",""MissionMaxSCUSize"":""@FreightElevator_8SCU"",""SingleToMultiToken"":""@HaulCargo_2_SingleToMultiToken"",""Item"":""@items_commodities_quartz""}","{""guid"":""a2e76ff9-a8d9-46ee-9063-570cd2a06678"",""name"":""Junior"",""minReputation"":250,""nameKey"":""RepStanding_TransportGuild_Rank2""}",,,false,false,
